"","viral_id","Proteome.ID","Pathogen","smooth_curve","mean","percent_of_protein"
"894","P24769","UP000000344","Vaccinia virus","Poxviridae",3.16666666666667,1.82815356489945
"895","P24770","UP000000344","Vaccinia virus","Poxviridae",1,0.383141762452107
"896","P24771","UP000000344","Vaccinia virus","Poxviridae",1,1.51515151515152
"897","P24932","UP000008167","Human adenovirus C serotype 2","Other",3.83673469387755,5.03778337531486
"898","P24935","UP000008167","Human adenovirus C serotype 2","Other",1,1.11111111111111
"899","P24939","UP000008167","Human adenovirus C serotype 2","Other",23.4363636363636,18.8940092165899
"900","P25212","UP000000344","Vaccinia virus","Poxviridae",1.16666666666667,3.80952380952381
"901","P25213","UP000000344","Vaccinia virus","Poxviridae",1,3.23529411764706
"902","P25214","UP000153037","Epstein-Barr virus","Herpesviridae",1,0.689655172413793
"903","P25215","UP000153037","Epstein-Barr virus","Herpesviridae",1.09090909090909,1.95035460992908
"904","P25481","UP000007710","Human papillomavirus 2a","Other",1,3.48101265822785
"905","P25482","UP000007710","Human papillomavirus 2a","Other",1,2.89473684210526
"906","P25483","UP000007710","Human papillomavirus 2a","Other",2.7,18.6274509803922
"907","P25484","UP000007710","Human papillomavirus 2a","Other",1,2.11267605633803
"908","P25485","UP000007710","Human papillomavirus 2a","Other",1,3.7037037037037
"909","P25486","UP000007710","Human papillomavirus 2a","Other",1,1.80360721442886
"910","P25487","UP000007710","Human papillomavirus 2a","Other",1.08695652173913,5.0328227571116
"911","P25939","UP000153037","Epstein-Barr virus","Herpesviridae",1,3.85756676557863
"912","P26313","UP000127886","Junin mammarenavirus","Other",1,1.26582278481013
"913","P26579","UP000000869","Molluscum contagiosum virus subtype 1","Poxviridae",1,5.30503978779841
"914","P26669","UP000000344","Vaccinia virus","Poxviridae",1,2.63157894736842
"915","P26670","UP000000344","Vaccinia virus","Poxviridae",1.03846153846154,6.56716417910448
"916","P26671","UP000000344","Vaccinia virus","Poxviridae",1,1.09289617486339
"917","P26672","UP000000344","Vaccinia virus","Poxviridae",1,0.436681222707424
"918","P26673","UP000000344","Vaccinia virus","Poxviridae",1.28571428571429,2.9045643153527
"919","P27311","UP000008167","Human adenovirus C serotype 2","Other",1,3.125
"920","P27312","UP000110237","Puumala virus","Other",1,1.58311345646438
"921","P27313","UP000110237","Puumala virus","Other",1,1.65876777251185
"922","P27314","UP000207620","Seoul virus","Other",1,1.63551401869159
"923","P27316","UP000002477","Rift valley fever virus","Other",1.10810810810811,1.73058933582788
"924","P27588","UP000180448","Lake Victoria marburgvirus","Other",1.57692307692308,3.80116959064327
"925","P27958","UP000000518","Hepatitis C virus genotype 1a","Other",2.01481481481481,4.3
"926","P28275","UP000001874","Human herpesvirus 2 (strain HG52)","Herpesviridae",1,0.409836065573771
"927","P28276","UP000001874","Human herpesvirus 2 (strain HG52)","Herpesviridae",2.70212765957447,8.78243512974052
"928","P28277","UP000001874","Human herpesvirus 2 (strain HG52)","Herpesviridae",1.31818181818182,5.05747126436782
"929","P28278","UP000001874","Human herpesvirus 2 (strain HG52)","Herpesviridae",1,1.87793427230047
"930","P28279","UP000001874","Human herpesvirus 2 (strain HG52)","Herpesviridae",1.55555555555556,4.05405405405405
"931","P28280","UP000001874","Human herpesvirus 2 (strain HG52)","Herpesviridae",1.07692307692308,6.8421052631579
"932","P28281","UP000001874","Human herpesvirus 2 (strain HG52)","Herpesviridae",1,2.28571428571429
"933","P28282","UP000001874","Human herpesvirus 2 (strain HG52)","Herpesviridae",1.45833333333333,10.2678571428571
"934","P28283","UP000001874","Human herpesvirus 2 (strain HG52)","Herpesviridae",2.74712643678161,29.6
"935","P28284","UP000001874","Human herpesvirus 2 (strain HG52)","Herpesviridae",23.2379182156134,23.4643734643735
"936","P28857","UP000009295","Human herpesvirus 6A","Herpesviridae",1,2.0979020979021
"937","P28864","UP000009295","Human herpesvirus 6A","Herpesviridae",1,1.83150183150183
"938","P29191","UP000000344","Vaccinia virus","Poxviridae",1.33333333333333,2.22222222222222
"939","P29192","UP000000344","Vaccinia virus","Poxviridae",1,1.11111111111111
"940","P29882","UP000153037","Epstein-Barr virus","Herpesviridae",1,0.374531835205993
"941","P29996","UP000006675","Hepatitis delta virus genotype I","Other",1.75,9.85221674876847
"942","P30117","UP000153037","Epstein-Barr virus","Herpesviridae",1.97619047619048,19.9029126213592
"943","P30119","UP000153037","Epstein-Barr virus","Herpesviridae",1.125,2.03562340966921
"944","P30928","UP000002331","Mumps virus","Other",1.14285714285714,3.28638497652582
"945","P30929","UP000002331","Mumps virus","Other",1.19512195121951,1.82222222222222
"946","P31352","UP000180448","Lake Victoria marburgvirus","Other",1.08333333333333,2.06896551724138
"947","P32537","UP000008683","Human enterovirus 70","Other",1.13513513513514,1.69491525423729
"948","P32886","UP000007214","Japanese encephalitis virus","Other",1.20512820512821,2.28003507746273
"949","P32888","UP000009294","Human herpesvirus 1 (strain 17)","Herpesviridae",1.09090909090909,7.26872246696035
"950","P32989","UP000002060","Variola virus","Poxviridae",1,1.32013201320132
"951","P32990","UP000002060","Variola virus","Poxviridae",1,0.401606425702811
"952","P32999","UP000002060","Variola virus","Poxviridae",1,3.98671096345515
"953","P33052","UP000002060","Variola virus","Poxviridae",1,1.24223602484472
"954","P33055","UP000002060","Variola virus","Poxviridae",1,1.63934426229508
"955","P33059","UP000002060","Variola virus","Poxviridae",1,1.27388535031847
"956","P33062","UP000002060","Variola virus","Poxviridae",3.66666666666667,6.66666666666667
"957","P33071","UP000002060","Variola virus","Poxviridae",1,0.421940928270042
"958","P33453","UP000008595","Uukuniemi virus","Other",1.03125,1.52963671128107
"959","P33455","UP000207620","Seoul virus","Other",1.07692307692308,2.22816399286988
"960","P33794","UP000002060","Variola virus","Poxviridae",1,4
"961","P33796","UP000002060","Variola virus","Poxviridae",1.44444444444444,3.62903225806452
"962","P33800","UP000002060","Variola virus","Poxviridae",1.16666666666667,5.19031141868512
"963","P33801","UP000002060","Variola virus","Poxviridae",3.15789473684211,4.4392523364486
"964","P33807","UP000002060","Variola virus","Poxviridae",1.33333333333333,1.98675496688742
"965","P33812","UP000002060","Variola virus","Poxviridae",1,0.680272108843537
"966","P33813","UP000002060","Variola virus","Poxviridae",4.26315789473684,10.4575163398693
"967","P33815","UP000002060","Variola virus","Poxviridae",1,1.66204986149584
"968","P33816","UP000002060","Variola virus","Poxviridae",1,2.02020202020202
"969","P33825","UP000002060","Variola virus","Poxviridae",2.23809523809524,4.59770114942529
"970","P33831","UP000002060","Variola virus","Poxviridae",1.11111111111111,2.48618784530387
"971","P33841","UP000002060","Variola virus","Poxviridae",1,0.819672131147541
"972","P33842","UP000002060","Variola virus","Poxviridae",1,1.53846153846154
"973","P33851","UP000002060","Variola virus","Poxviridae",1,1.27388535031847
"974","P33852","UP000002060","Variola virus","Poxviridae",1.5,1.95121951219512
"975","P33859","UP000002060","Variola virus","Poxviridae",1,1.47783251231527
"976","P33861","UP000002060","Variola virus","Poxviridae",1,0.940438871473354
"977","P33862","UP000002060","Variola virus","Poxviridae",1.2,1.37741046831956
"978","P33863","UP000002060","Variola virus","Poxviridae",1,4.46927374301676
"979","P33865","UP000002060","Variola virus","Poxviridae",1.28571428571429,2.2508038585209
"980","P33868","UP000002060","Variola virus","Poxviridae",1.2,9.25925925925926
"981","P33871","UP000002060","Variola virus","Poxviridae",1,1.6025641025641
"982","P34010","UP000002060","Variola virus","Poxviridae",1,2.90076335877863
"983","P34011","UP000002060","Variola virus","Poxviridae",1.09090909090909,6.0781476121563
"984","P34012","UP000002060","Variola virus","Poxviridae",1,0.327868852459016
"985","P34016","UP000002060","Variola virus","Poxviridae",1.15384615384615,5.37190082644628
"986","P34018","UP000002060","Variola virus","Poxviridae",1,1.88679245283019
"987","P35253","UP000180448","Lake Victoria marburgvirus","Other",1.10526315789474,5.67164179104478
"988","P35256","UP000180448","Lake Victoria marburgvirus","Other",1,2.06611570247934
"989","P35258","UP000180448","Lake Victoria marburgvirus","Other",1.1,3.7037037037037
"990","P35259","UP000180448","Lake Victoria marburgvirus","Other",1.33333333333333,2.83018867924528
"991","P35260","UP000180448","Lake Victoria marburgvirus","Other",1,0.684931506849315
"992","P36313","UP000009294","Human herpesvirus 1 (strain 17)","Herpesviridae",3.55,37.1308016877637
"993","P36320","UP000006930","Human herpesvirus 6B (strain Z29)","Herpesviridae",1,2.07570207570208
"994","P36328","UP000171441","Venezuelan equine encephalitis virus","Other",1.20547945205479,2.90088638195004
"995","P42927","UP000152733","Cowpox virus","Poxviridae",1.42857142857143,4.06976744186047
"996","P50639","UP000009246","Human herpesvirus 7","Herpesviridae",1,0.823045267489712
"997","P50641","UP000009246","Human herpesvirus 7","Herpesviridae",1,1.50943396226415
"998","P52338","UP000009295","Human herpesvirus 6A","Herpesviridae",1,1.07047279214987
"999","P52339","UP000009246","Human herpesvirus 7","Herpesviridae",1,1.875
"1000","P52340","UP000009295","Human herpesvirus 6A","Herpesviridae",1.03846153846154,1.25847047434656
"1001","P52341","UP000009246","Human herpesvirus 7","Herpesviridae",1,2.17391304347826
"1002","P52342","UP000009246","Human herpesvirus 7","Herpesviridae",1,0.799200799200799
"1003","P52343","UP000009295","Human herpesvirus 6A","Herpesviridae",1,0.504413619167718
"1004","P52344","UP000009246","Human herpesvirus 7","Herpesviridae",1.6,0.934579439252336
"1005","P52345","UP000009295","Human herpesvirus 6A","Herpesviridae",1,1.22950819672131
"1006","P52346","UP000009246","Human herpesvirus 7","Herpesviridae",1,1.70575692963753
"1007","P52347","UP000009246","Human herpesvirus 7","Herpesviridae",1,1.12443778110945
"1008","P52348","UP000009295","Human herpesvirus 6A","Herpesviridae",1.16666666666667,2.08333333333333
"1009","P52349","UP000009246","Human herpesvirus 7","Herpesviridae",1,0.363636363636364
"1010","P52351","UP000009246","Human herpesvirus 7","Herpesviridae",1,0.798403193612774
"1011","P52352","UP000009246","Human herpesvirus 7","Herpesviridae",1.68421052631579,2.34278668310728
"1012","P52353","UP000009246","Human herpesvirus 7","Herpesviridae",1.57142857142857,2.06185567010309
"1013","P52354","UP000009295","Human herpesvirus 6A","Herpesviridae",1.3,1.78571428571429
"1014","P52355","UP000009246","Human herpesvirus 7","Herpesviridae",1,1.94174757281553
"1015","P52356","UP000009295","Human herpesvirus 6A","Herpesviridae",1,1.9680196801968
"1016","P52357","UP000009246","Human herpesvirus 7","Herpesviridae",2.375,1.97775030902349
"1017","P52358","UP000009246","Human herpesvirus 7","Herpesviridae",1,1.61290322580645
"1018","P52359","UP000009246","Human herpesvirus 7","Herpesviridae",1,0.626959247648903
"1019","P52360","UP000009246","Human herpesvirus 7","Herpesviridae",1,0.233644859813084
"1020","P52361","UP000009246","Human herpesvirus 7","Herpesviridae",1,3.62903225806452
"1021","P52362","UP000009246","Human herpesvirus 7","Herpesviridae",1,1.416015625
"1022","P52363","UP000009246","Human herpesvirus 7","Herpesviridae",1.09090909090909,1.43979057591623
"1023","P52364","UP000009246","Human herpesvirus 7","Herpesviridae",1.125,2.38095238095238
"1024","P52366","UP000009246","Human herpesvirus 7","Herpesviridae",1,1.33333333333333
"1025","P52375","UP000009295","Human herpesvirus 6A","Herpesviridae",1,1.0752688172043
"1026","P52376","UP000009246","Human herpesvirus 7","Herpesviridae",1.06666666666667,2.31481481481481
"1027","P52378","UP000009295","Human herpesvirus 6A","Herpesviridae",1.06666666666667,1.95058517555267
"1028","P52379","UP000009246","Human herpesvirus 7","Herpesviridae",1,1.41752577319588
"1029","P52380","UP000009295","Human herpesvirus 6A","Herpesviridae",1.57142857142857,2.08333333333333
"1030","P52381","UP000009246","Human herpesvirus 7","Herpesviridae",1,1.19402985074627
"1031","P52383","UP000009246","Human herpesvirus 7","Herpesviridae",1,3.886925795053
"1032","P52384","UP000009295","Human herpesvirus 6A","Herpesviridae",1,0.979020979020979
"1033","P52385","UP000009246","Human herpesvirus 7","Herpesviridae",1.07142857142857,1.83098591549296
"1034","P52386","UP000009246","Human herpesvirus 7","Herpesviridae",1,0.87719298245614
"1035","P52387","UP000009295","Human herpesvirus 6A","Herpesviridae",1.25,0.735294117647059
"1036","P52388","UP000009246","Human herpesvirus 7","Herpesviridae",1.16666666666667,2.20994475138122
"1037","P52437","UP000009295","Human herpesvirus 6A","Herpesviridae",1.12903225806452,2.89449112978525
"1038","P52438","UP000009246","Human herpesvirus 7","Herpesviridae",1,1.61812297734628
"1039","P52439","UP000009295","Human herpesvirus 6A","Herpesviridae",1.21428571428571,3.66492146596859
"1040","P52440","UP000009246","Human herpesvirus 7","Herpesviridae",1.4,1.41643059490085
"1041","P52441","UP000009295","Human herpesvirus 6A","Herpesviridae",1.2,1.08932461873638
"1042","P52442","UP000009246","Human herpesvirus 7","Herpesviridae",1,0.429184549356223
"1043","P52444","UP000009295","Human herpesvirus 6A","Herpesviridae",1,2.11267605633803
"1044","P52445","UP000009246","Human herpesvirus 7","Herpesviridae",1,2.12765957446809
"1045","P52446","UP000006930","Human herpesvirus 6B (strain Z29)","Herpesviridae",1.8,3.26086956521739
"1046","P52447","UP000006930","Human herpesvirus 6B (strain Z29)","Herpesviridae",1,1.63934426229508
"1047","P52448","UP000006930","Human herpesvirus 6B (strain Z29)","Herpesviridae",1,1.0482180293501
"1048","P52449","UP000006930","Human herpesvirus 6B (strain Z29)","Herpesviridae",1.14285714285714,2.1021021021021
"1049","P52450","UP000006930","Human herpesvirus 6B (strain Z29)","Herpesviridae",1,1.9680196801968
"1050","P52451","UP000006930","Human herpesvirus 6B (strain Z29)","Herpesviridae",1,1.53609831029186
"1051","P52452","UP000006930","Human herpesvirus 6B (strain Z29)","Herpesviridae",1,1.95058517555267
"1052","P52453","UP000009295","Human herpesvirus 6A","Herpesviridae",1,2.1505376344086
"1053","P52454","UP000006930","Human herpesvirus 6B (strain Z29)","Herpesviridae",1,2.1505376344086
"1054","P52455","UP000009246","Human herpesvirus 7","Herpesviridae",1,3.17965023847377
"1055","P52456","UP000009295","Human herpesvirus 6A","Herpesviridae",1,2.94117647058824
"1056","P52457","UP000006930","Human herpesvirus 6B (strain Z29)","Herpesviridae",1,1.68067226890756
"1057","P52458","UP000009246","Human herpesvirus 7","Herpesviridae",1,2.44897959183673
"1058","P52459","UP000006930","Human herpesvirus 6B (strain Z29)","Herpesviridae",1.71428571428571,10
"1059","P52460","UP000009295","Human herpesvirus 6A","Herpesviridae",1,2.32558139534884
"1060","P52461","UP000006930","Human herpesvirus 6B (strain Z29)","Herpesviridae",2.5,6.97674418604651
"1061","P52462","UP000009246","Human herpesvirus 7","Herpesviridae",1,1.99386503067485
"1062","P52463","UP000009295","Human herpesvirus 6A","Herpesviridae",1,2.32558139534884
"1063","P52464","UP000009246","Human herpesvirus 7","Herpesviridae",1.25,1.68776371308017
"1064","P52465","UP000009295","Human herpesvirus 6A","Herpesviridae",1.5,3.0188679245283
"1065","P52466","UP000009246","Human herpesvirus 7","Herpesviridae",1,1.61943319838057
"1066","P52467","UP000009295","Human herpesvirus 6A","Herpesviridae",1.22222222222222,1.06007067137809
"1067","P52468","UP000009246","Human herpesvirus 7","Herpesviridae",1,0.352941176470588
"1068","P52469","UP000009295","Human herpesvirus 6A","Herpesviridae",1,1.21457489878543
"1069","P52470","UP000009246","Human herpesvirus 7","Herpesviridae",1,0.823045267489712
"1070","P52472","UP000009246","Human herpesvirus 7","Herpesviridae",1,1.49253731343284
"1071","P52473","UP000009295","Human herpesvirus 6A","Herpesviridae",1.28571428571429,3.46534653465347
"1072","P52474","UP000009246","Human herpesvirus 7","Herpesviridae",1,1.5625
"1073","P52475","UP000009246","Human herpesvirus 7","Herpesviridae",1.42857142857143,6.79611650485437
"1074","P52508","UP000009295","Human herpesvirus 6A","Herpesviridae",1,2.92887029288703
"1075","P52516","UP000009246","Human herpesvirus 7","Herpesviridae",1,1.12612612612613
"1076","P52518","UP000009246","Human herpesvirus 7","Herpesviridae",1.25,0.954653937947494
"1077","P52519","UP000009246","Human herpesvirus 7","Herpesviridae",1.18181818181818,2.95698924731183
