"","query_seqname","mismatches","count","Proteome ID","PLength"
"1","sp|D5SGZ8|AAP_AAV2S",2,5,"UP000180764",204
"1247","sp|F5HC14|UL119_HCMVM",2,1,"UP000000938",345
"1248","sp|F5HC16|UL34_HCMVM",0,1,"UP000000938",407
"1249","sp|F5HC16|UL34_HCMVM",1,8,"UP000000938",407
"1250","sp|F5HC16|UL34_HCMVM",2,24,"UP000000938",407
"1251","sp|F5HC33|US09_HCMVM",1,3,"UP000000938",247
"1252","sp|F5HC33|US09_HCMVM",2,1,"UP000000938",247
"1253","sp|F5HC71|IL10H_HCMVM",2,2,"UP000000938",176
"1254","sp|F5HC79|TRM1_HCMVM",1,3,"UP000000938",850
"1255","sp|F5HC79|TRM1_HCMVM",2,24,"UP000000938",850
"1256","sp|F5HC97|VPAP_HCMVM",0,4,"UP000000938",433
"1257","sp|F5HC97|VPAP_HCMVM",1,8,"UP000000938",433
"1258","sp|F5HC97|VPAP_HCMVM",2,17,"UP000000938",433
"1259","sp|F5HCH8|GL_HCMVM",1,1,"UP000000938",278
"1260","sp|F5HCH8|GL_HCMVM",2,2,"UP000000938",278
"1261","sp|F5HCK7|UL140_HCMVM",2,2,"UP000000938",191
"1262","sp|F5HCK7|UL140_HCMVM",3,7,"UP000000938",191
"1263","sp|F5HCM1|VIE1_HCMVM",1,6,"UP000000938",491
"1264","sp|F5HCM1|VIE1_HCMVM",2,6,"UP000000938",491
"1265","sp|F5HCP3|UL130_HCMVM",1,1,"UP000000938",214
"1266","sp|F5HCP3|UL130_HCMVM",2,3,"UP000000938",214
"1267","sp|F5HCU8|TRM3_HCMVM",2,6,"UP000000938",674
"1268","sp|F5HD03|US32_HCMVM",1,1,"UP000000938",183
"1269","sp|F5HD03|US32_HCMVM",2,8,"UP000000938",183
"1270","sp|F5HD27|UL121_HCMVM",2,5,"UP000000938",180
"1271","sp|F5HD92|US14_HCMVM",2,4,"UP000000938",310
"1272","sp|F5HDC7|US22_HCMVM",1,5,"UP000000938",576
"1273","sp|F5HDC7|US22_HCMVM",2,36,"UP000000938",576
"1274","sp|F5HDC7|US22_HCMVM",3,2,"UP000000938",576
"1275","sp|F5HDD3|US07_HCMVM",2,3,"UP000000938",225
"1276","sp|F5HDK1|US27_HCMVM",2,1,"UP000000938",364
"1277","sp|F5HDM3|UL23_HCMVM",1,2,"UP000000938",284
"1278","sp|F5HDM3|UL23_HCMVM",2,21,"UP000000938",284
"1279","sp|F5HDM3|UL23_HCMVM",3,4,"UP000000938",284
"1280","sp|F5HDQ6|DNBI_HCMVM",0,3,"UP000000938",1235
"1281","sp|F5HDQ6|DNBI_HCMVM",1,21,"UP000000938",1235
"1282","sp|F5HDQ6|DNBI_HCMVM",2,62,"UP000000938",1235
"1283","sp|F5HDQ6|DNBI_HCMVM",3,2,"UP000000938",1235
"1284","sp|F5HE05|US02_HCMVM",1,2,"UP000000938",199
"1285","sp|F5HE05|US02_HCMVM",2,3,"UP000000938",199
"1286","sp|F5HE12|UL35_HCMVM",0,1,"UP000000938",641
"1287","sp|F5HE12|UL35_HCMVM",1,9,"UP000000938",641
"1288","sp|F5HE12|UL35_HCMVM",2,10,"UP000000938",641
"1289","sp|F5HE12|UL35_HCMVM",3,1,"UP000000938",641
"1290","sp|F5HE44|US12_HCMVM",2,24,"UP000000938",281
"1291","sp|F5HE44|US12_HCMVM",3,4,"UP000000938",281
"1292","sp|F5HE69|US18_HCMVM",1,1,"UP000000938",274
"1293","sp|F5HE69|US18_HCMVM",2,18,"UP000000938",274
"1294","sp|F5HE69|US18_HCMVM",3,1,"UP000000938",274
"1295","sp|F5HE74|U148A_HCMVM",2,5,"UP000000938",80
"1296","sp|F5HEF3|US34_HCMVM",2,2,"UP000000938",163
"1297","sp|F5HEN8|HELI_HCMVM",0,2,"UP000000938",956
"1298","sp|F5HEN8|HELI_HCMVM",1,6,"UP000000938",956
"1299","sp|F5HEN8|HELI_HCMVM",2,20,"UP000000938",956
"1300","sp|F5HET1|UL78_HCMVM",1,3,"UP000000938",431
"1301","sp|F5HET1|UL78_HCMVM",2,8,"UP000000938",431
"1302","sp|F5HET4|U131A_HCMVM",2,1,"UP000000938",129
"1303","sp|F5HEU0|US03_HCMVM",1,1,"UP000000938",186
"1304","sp|F5HEU0|US03_HCMVM",2,3,"UP000000938",186
"1305","sp|F5HF35|UL136_HCMVM",1,2,"UP000000938",240
"1306","sp|F5HF35|UL136_HCMVM",2,5,"UP000000938",240
"1307","sp|F5HF35|UL136_HCMVM",3,1,"UP000000938",240
"1308","sp|F5HF44|UL145_HCMVM",2,3,"UP000000938",130
"1309","sp|F5HF49|AN_HCMVM",1,1,"UP000000938",584
"1310","sp|F5HF49|AN_HCMVM",2,6,"UP000000938",584
"1311","sp|F5HF62|US28_HCMVM",1,1,"UP000000938",354
"1312","sp|F5HF62|US28_HCMVM",2,1,"UP000000938",354
"1313","sp|F5HFA5|UL117_HCMVM",0,5,"UP000000938",425
"1314","sp|F5HFA5|UL117_HCMVM",1,7,"UP000000938",425
"1315","sp|F5HFA5|UL117_HCMVM",2,5,"UP000000938",425
"1316","sp|F5HFB4|UL18_HCMVM",2,1,"UP000000938",368
"1317","sp|F5HFH0|US15_HCMVM",2,3,"UP000000938",262
"1318","sp|F5HFH0|US15_HCMVM",3,1,"UP000000938",262
"1319","sp|F5HFJ7|US10_HCMVM",2,2,"UP000000938",185
"1320","sp|F5HFZ4|NEC1_HCMVM",2,6,"UP000000938",376
"1321","sp|F5HFZ4|NEC1_HCMVM",3,1,"UP000000938",376
"1322","sp|F5HG51|PRIM_HCMVM",1,6,"UP000000938",946
"1323","sp|F5HG51|PRIM_HCMVM",2,36,"UP000000938",946
"1324","sp|F5HG68|UL16P_HCMVM",2,1,"UP000000938",230
"1325","sp|F5HG95|US29_HCMVM",2,20,"UP000000938",462
"1326","sp|F5HG95|US29_HCMVM",3,2,"UP000000938",462
"1327","sp|F5HG98|UL38_HCMVM",2,10,"UP000000938",331
"1328","sp|F5HG98|UL38_HCMVM",3,4,"UP000000938",331
"1329","sp|F5HGC2|UL30_HCMVM",1,1,"UP000000938",121
"1330","sp|F5HGC2|UL30_HCMVM",2,9,"UP000000938",121
"1331","sp|F5HGC2|UL30_HCMVM",3,1,"UP000000938",121
"1332","sp|F5HGG3|UL26_HCMVM",2,6,"UP000000938",222
"1333","sp|F5HGH8|US20_HCMVM",1,1,"UP000000938",254
"1334","sp|F5HGH8|US20_HCMVM",2,5,"UP000000938",254
"1335","sp|F5HGI9|TRM2_HCMVM",1,9,"UP000000938",157
"1336","sp|F5HGI9|TRM2_HCMVM",2,8,"UP000000938",157
"1337","sp|F5HGJ4|PP85_HCMVM",1,1,"UP000000938",656
"1338","sp|F5HGJ4|PP85_HCMVM",2,7,"UP000000938",656
"1339","sp|F5HGP1|GO_HCMVM",1,2,"UP000000938",472
"1340","sp|F5HGP1|GO_HCMVM",2,7,"UP000000938",472
"1341","sp|F5HGT1|MCP_HCMVM",1,3,"UP000000938",1370
"1342","sp|F5HGT1|MCP_HCMVM",2,40,"UP000000938",1370
"1343","sp|F5HGT1|MCP_HCMVM",3,1,"UP000000938",1370
"1344","sp|F5HGU6|UL132_HCMVM",2,6,"UP000000938",270
"1345","sp|F5HHQ0|GN_HCMVM",2,15,"UP000000938",135
"1346","sp|F5HHQ0|GN_HCMVM",3,1,"UP000000938",135
"1347","sp|F5HHT6|US21_HCMVM",2,15,"UP000000938",243
"1348","sp|F5HI32|IR10_HCMVM",1,2,"UP000000938",170
"1349","sp|F5HI32|IR10_HCMVM",2,5,"UP000000938",170
"1350","sp|F5HI85|UNG_HCMVM",2,8,"UP000000938",250
"1351","sp|F5HI87|CEP3_HCMVM",1,6,"UP000000938",190
"1352","sp|F5HIG1|HEPA_HCMVM",1,7,"UP000000938",873
"1353","sp|F5HIG1|HEPA_HCMVM",2,27,"UP000000938",873
"1354","sp|F5HIG1|HEPA_HCMVM",3,1,"UP000000938",873
"1355","sp|F7V995|RL8A_HCMVM",1,1,"UP000000938",90
"1356","sp|F7V995|RL8A_HCMVM",2,2,"UP000000938",90
"1357","sp|F7V998|U150A_HCMVM",1,1,"UP000000938",271
"1358","sp|F7V998|U150A_HCMVM",2,7,"UP000000938",271
"1359","sp|Q6RJQ3|UL141_HCMVM",2,4,"UP000000938",338
"1360","sp|Q6SVX2|TRS1_HCMVM",1,11,"UP000000938",788
"1361","sp|Q6SVX2|TRS1_HCMVM",2,28,"UP000000938",788
"1362","sp|Q6SVX2|TRS1_HCMVM",3,1,"UP000000938",788
"1363","sp|Q6SVZ5|US11_HCMVM",2,3,"UP000000938",215
"1364","sp|Q6SW03|US01_HCMVM",2,3,"UP000000938",156
"1365","sp|Q6SW04|IRS1_HCMVM",1,11,"UP000000938",847
"1366","sp|Q6SW04|IRS1_HCMVM",2,25,"UP000000938",847
"1367","sp|Q6SW04|IRS1_HCMVM",3,1,"UP000000938",847
"1368","sp|Q6SW05|UL150_HCMVM",1,4,"UP000000938",639
"1369","sp|Q6SW05|UL150_HCMVM",2,24,"UP000000938",639
"1370","sp|Q6SW05|UL150_HCMVM",3,2,"UP000000938",639
"1371","sp|Q6SW10|UL133_HCMVM",0,1,"UP000000938",257
"1372","sp|Q6SW10|UL133_HCMVM",1,17,"UP000000938",257
"1373","sp|Q6SW10|UL133_HCMVM",2,12,"UP000000938",257
"1374","sp|Q6SW14|UL139_HCMVM",1,1,"UP000000938",138
"1375","sp|Q6SW29|VIE2_HCMVM",1,5,"UP000000938",580
"1376","sp|Q6SW29|VIE2_HCMVM",2,8,"UP000000938",580
"1377","sp|Q6SW37|EP84_HCMVM",1,4,"UP000000938",684
"1378","sp|Q6SW37|EP84_HCMVM",2,18,"UP000000938",684
"1379","sp|Q6SW43|GM_HCMVM",2,4,"UP000000938",371
"1380","sp|Q6SW46|UL97_HCMVM",0,2,"UP000000938",707
"1381","sp|Q6SW46|UL97_HCMVM",1,19,"UP000000938",707
"1382","sp|Q6SW46|UL97_HCMVM",2,38,"UP000000938",707
"1383","sp|Q6SW46|UL97_HCMVM",3,2,"UP000000938",707
"1384","sp|Q6SW48|UL95_HCMVM",0,1,"UP000000938",533
"1385","sp|Q6SW48|UL95_HCMVM",1,3,"UP000000938",533
"1386","sp|Q6SW48|UL95_HCMVM",2,4,"UP000000938",533
"1387","sp|Q6SW50|CVC1_HCMVM",1,2,"UP000000938",594
"1388","sp|Q6SW50|CVC1_HCMVM",2,11,"UP000000938",594
"1389","sp|Q6SW55|UL87_HCMVM",1,7,"UP000000938",941
"1390","sp|Q6SW55|UL87_HCMVM",2,30,"UP000000938",941
"1391","sp|Q6SW59|PP65_HCMVM",1,7,"UP000000938",561
"1392","sp|Q6SW59|PP65_HCMVM",2,22,"UP000000938",561
"1393","sp|Q6SW59|PP65_HCMVM",3,1,"UP000000938",561
"1394","sp|Q6SW62|SCAF_HCMVM",1,2,"UP000000938",708
"1395","sp|Q6SW62|SCAF_HCMVM",2,13,"UP000000938",708
"1396","sp|Q6SW63|UL79_HCMVM",1,3,"UP000000938",295
"1397","sp|Q6SW63|UL79_HCMVM",2,8,"UP000000938",295
"1398","sp|Q6SW65|CVC2_HCMVM",1,16,"UP000000938",636
"1399","sp|Q6SW65|CVC2_HCMVM",2,26,"UP000000938",636
"1400","sp|Q6SW67|GH_HCMVM",2,6,"UP000000938",742
"1401","sp|Q6SW70|DUT_HCMVM",1,1,"UP000000938",388
"1402","sp|Q6SW70|DUT_HCMVM",2,4,"UP000000938",388
"1403","sp|Q6SW70|DUT_HCMVM",3,1,"UP000000938",388
"1404","sp|Q6SW73|ICP27_HCMVM",1,5,"UP000000938",742
"1405","sp|Q6SW73|ICP27_HCMVM",2,42,"UP000000938",742
"1406","sp|Q6SW73|ICP27_HCMVM",3,2,"UP000000938",742
"1407","sp|Q6SW77|DPOL_HCMVM",0,1,"UP000000938",1242
"1408","sp|Q6SW77|DPOL_HCMVM",1,2,"UP000000938",1242
"1409","sp|Q6SW77|DPOL_HCMVM",2,21,"UP000000938",1242
"1410","sp|Q6SW79|UL52_HCMVM",0,2,"UP000000938",668
"1411","sp|Q6SW79|UL52_HCMVM",1,9,"UP000000938",668
"1412","sp|Q6SW79|UL52_HCMVM",2,15,"UP000000938",668
"1413","sp|Q6SW81|NEC2_HCMVM",0,1,"UP000000938",398
"1414","sp|Q6SW81|NEC2_HCMVM",1,3,"UP000000938",398
"1415","sp|Q6SW81|NEC2_HCMVM",2,8,"UP000000938",398
"1416","sp|Q6SW81|NEC2_HCMVM",3,2,"UP000000938",398
"1417","sp|Q6SW82|UL49_HCMVM",1,9,"UP000000938",570
"1418","sp|Q6SW82|UL49_HCMVM",2,42,"UP000000938",570
"1419","sp|Q6SW82|UL49_HCMVM",3,2,"UP000000938",570
"1420","sp|Q6SW84|LTP_HCMVM",0,1,"UP000000938",2241
"1421","sp|Q6SW84|LTP_HCMVM",1,28,"UP000000938",2241
"1422","sp|Q6SW84|LTP_HCMVM",2,96,"UP000000938",2241
"1423","sp|Q6SW85|ITP_HCMVM",1,15,"UP000000938",983
"1424","sp|Q6SW85|ITP_HCMVM",2,29,"UP000000938",983
"1425","sp|Q6SW85|ITP_HCMVM",3,2,"UP000000938",983
"1426","sp|Q6SW87|RIR1_HCMVM",1,3,"UP000000938",906
"1427","sp|Q6SW87|RIR1_HCMVM",2,12,"UP000000938",906
"1428","sp|Q6SW87|RIR1_HCMVM",3,1,"UP000000938",906
"1429","sp|Q6SW89|UL43_HCMVM",1,1,"UP000000938",423
"1430","sp|Q6SW89|UL43_HCMVM",2,3,"UP000000938",423
"1431","sp|Q6SW92|UL40_HCMVM",1,1,"UP000000938",221
"1432","sp|Q6SW92|UL40_HCMVM",2,14,"UP000000938",221
"1433","sp|Q6SW92|UL40_HCMVM",3,2,"UP000000938",221
"1434","sp|Q6SW94|VGLI_HCMVM",1,3,"UP000000938",488
"1435","sp|Q6SW94|VGLI_HCMVM",2,4,"UP000000938",488
"1436","sp|Q6SW98|UL33_HCMVM",1,1,"UP000000938",412
"1437","sp|Q6SW98|UL33_HCMVM",2,6,"UP000000938",412
"1438","sp|Q6SW99|PP150_HCMVM",1,8,"UP000000938",1049
"1439","sp|Q6SW99|PP150_HCMVM",2,17,"UP000000938",1049
"1440","sp|Q6SWA0|UL31_HCMVM",0,1,"UP000000938",595
"1441","sp|Q6SWA0|UL31_HCMVM",1,5,"UP000000938",595
"1442","sp|Q6SWA0|UL31_HCMVM",2,17,"UP000000938",595
"1443","sp|Q6SWA3|UL298_HCMVM",2,7,"UP000000938",700
"1444","sp|Q6SWA4|UL27_HCMVM",1,5,"UP000000938",608
"1445","sp|Q6SWA4|UL27_HCMVM",2,15,"UP000000938",608
"1446","sp|Q6SWA4|UL27_HCMVM",3,2,"UP000000938",608
"1447","sp|Q6SWB8|UL13_HCMVM",1,5,"UP000000938",473
"1448","sp|Q6SWB8|UL13_HCMVM",2,5,"UP000000938",473
"1449","sp|Q6SWB9|UL11P_HCMVM",2,5,"UP000000938",272
"1450","sp|Q6SWC0|UL10_HCMVM",2,2,"UP000000938",254
"1451","sp|Q6SWC3|UL07_HCMVM",3,2,"UP000000938",222
"1452","sp|Q6SWC4|UL06_HCMVM",1,3,"UP000000938",280
"1453","sp|Q6SWC4|UL06_HCMVM",2,3,"UP000000938",280
"1454","sp|Q6SWC6|UL04_HCMVM",1,1,"UP000000938",149
"1455","sp|Q6SWC6|UL04_HCMVM",2,2,"UP000000938",149
"1456","sp|Q6SWC8|UL01_HCMVM",2,4,"UP000000938",218
"1457","sp|Q6SWC9|RL13_HCMVM",1,4,"UP000000938",293
"1458","sp|Q6SWC9|RL13_HCMVM",2,9,"UP000000938",293
"1459","sp|Q6SWD0|RL12_HCMVM",2,3,"UP000000938",414
"1460","sp|Q6SWD0|RL12_HCMVM",3,1,"UP000000938",414
"1461","sp|Q6SWD1|RL11_HCMVM",1,2,"UP000000938",234
"1462","sp|Q6SWD1|RL11_HCMVM",2,6,"UP000000938",234
"1463","sp|Q6SWD1|RL11_HCMVM",3,1,"UP000000938",234
"1464","sp|Q6SWD5|IR01_HCMVM",2,1,"UP000000938",310
"1465","tr|A0A0K1NYE4|A0A0K1NYE4_HED68",1,4,"UP000143570",2188
"1466","tr|A0A0K1NYE4|A0A0K1NYE4_HED68",2,66,"UP000143570",2188
"1467","tr|A0A0K1NYE4|A0A0K1NYE4_HED68",3,4,"UP000143570",2188
"1468","sp|P32537|POLG_HE701",1,6,"UP000008683",2194
"1469","sp|P32537|POLG_HE701",2,51,"UP000008683",2194
"1470","sp|P32537|POLG_HE701",3,3,"UP000008683",2194
"1471","sp|O09800|GN_HHV11",1,3,"UP000009294",91
"1472","sp|O09800|GN_HHV11",2,5,"UP000009294",91
"1473","sp|O09802|US8A_HHV11",1,1,"UP000009294",159
"1474","sp|O09802|US8A_HHV11",2,1,"UP000009294",159
"1475","sp|P04288|GM_HHV11",2,1,"UP000009294",473
"1476","sp|P04289|CEP3_HHV11",2,5,"UP000009294",96
"1477","sp|P04290|UL13_HHV11",2,2,"UP000009294",518
"1478","sp|P04290|UL13_HHV11",3,1,"UP000009294",518
"1479","sp|P04291|TEG3_HHV11",1,2,"UP000009294",219
"1480","sp|P04291|TEG3_HHV11",2,5,"UP000009294",219
"1481","sp|P04293|DPOL_HHV11",1,20,"UP000009294",1235
"1482","sp|P04293|DPOL_HHV11",2,47,"UP000009294",1235
"1483","sp|P04293|DPOL_HHV11",3,1,"UP000009294",1235
"1484","sp|P04294|AN_HHV11",1,9,"UP000009294",626
"1485","sp|P04294|AN_HHV11",2,9,"UP000009294",626
"1486","sp|P04295|TRM3_HHV11",1,2,"UP000009294",735
"1487","sp|P04295|TRM3_HHV11",2,7,"UP000009294",735
"1488","sp|P04296|DNBI_HHV11",1,16,"UP000009294",1196
"1489","sp|P04296|DNBI_HHV11",2,53,"UP000009294",1196
"1490","sp|P04296|DNBI_HHV11",3,3,"UP000009294",1196
"1491","sp|P04413|US03_HHV11",1,1,"UP000009294",481
"1492","sp|P04413|US03_HHV11",2,10,"UP000009294",481
"1493","sp|P04487|RNB_HHV11",1,1,"UP000009294",161
"1494","sp|P04487|RNB_HHV11",2,1,"UP000009294",161
"1495","sp|P04488|GE_HHV11",1,6,"UP000009294",550
"1496","sp|P04488|GE_HHV11",2,11,"UP000009294",550
"1497","sp|P04488|GE_HHV11",3,2,"UP000009294",550
"1498","sp|P06477|GH_HHV11",1,3,"UP000009294",838
"1499","sp|P06477|GH_HHV11",2,5,"UP000009294",838
"1500","sp|P06484|GG_HHV11",0,2,"UP000009294",238
"1501","sp|P06484|GG_HHV11",1,5,"UP000009294",238
"1502","sp|P06484|GG_HHV11",2,3,"UP000009294",238
"1503","sp|P06485|US02_HHV11",2,3,"UP000009294",291
"1504","sp|P06486|US10_HHV11",1,1,"UP000009294",312
"1505","sp|P06486|US10_HHV11",2,12,"UP000009294",312
"1506","sp|P06487|GI_HHV11",1,8,"UP000009294",390
"1507","sp|P06487|GI_HHV11",2,7,"UP000009294",390
"1508","sp|P06491|MCP_HHV11",1,4,"UP000009294",1374
"1509","sp|P06491|MCP_HHV11",2,66,"UP000009294",1374
"1510","sp|P06491|MCP_HHV11",3,1,"UP000009294",1374
"1511","sp|P06492|VP16_HHV11",1,6,"UP000009294",490
"1512","sp|P06492|VP16_HHV11",2,11,"UP000009294",490
"1513","sp|P08392|ICP4_HHV11",0,3,"UP000009294",1298
"1514","sp|P08392|ICP4_HHV11",1,56,"UP000009294",1298
"1515","sp|P08392|ICP4_HHV11",2,60,"UP000009294",1298
"1516","sp|P08392|ICP4_HHV11",3,1,"UP000009294",1298
"1517","sp|P08393|ICP0_HHV11",1,5,"UP000009294",775
"1518","sp|P08393|ICP0_HHV11",2,5,"UP000009294",775
"1519","sp|P08543|RIR1_HHV11",1,8,"UP000009294",1137
"1520","sp|P08543|RIR1_HHV11",2,28,"UP000009294",1137
"1521","sp|P08543|RIR1_HHV11",3,1,"UP000009294",1137
"1522","sp|P0DTH5|KITH_HHV11",1,3,"UP000009294",376
"1523","sp|P0DTH5|KITH_HHV11",2,10,"UP000009294",376
"1524","sp|P10185|GL_HHV11",0,1,"UP000009294",224
"1525","sp|P10185|GL_HHV11",1,4,"UP000009294",224
"1526","sp|P10185|GL_HHV11",2,12,"UP000009294",224
"1527","sp|P10186|UNG_HHV11",1,3,"UP000009294",334
"1528","sp|P10186|UNG_HHV11",2,11,"UP000009294",334
"1529","sp|P10188|NP04_HHV11",1,1,"UP000009294",199
"1530","sp|P10188|NP04_HHV11",2,4,"UP000009294",199
"1531","sp|P10189|HELI_HHV11",1,3,"UP000009294",882
"1532","sp|P10189|HELI_HHV11",2,35,"UP000009294",882
"1533","sp|P10189|HELI_HHV11",3,3,"UP000009294",882
"1534","sp|P10190|PORTL_HHV11",1,2,"UP000009294",676
"1535","sp|P10190|PORTL_HHV11",2,20,"UP000009294",676
"1536","sp|P10191|CEP1_HHV11",1,1,"UP000009294",296
"1537","sp|P10191|CEP1_HHV11",2,4,"UP000009294",296
"1538","sp|P10192|HEPA_HHV11",0,1,"UP000009294",750
"1539","sp|P10192|HEPA_HHV11",1,11,"UP000009294",750
"1540","sp|P10192|HEPA_HHV11",2,8,"UP000009294",750
"1541","sp|P10193|OBP_HHV11",1,3,"UP000009294",851
"1542","sp|P10193|OBP_HHV11",2,1,"UP000009294",851
"1543","sp|P10193|OBP_HHV11",3,1,"UP000009294",851
"1544","sp|P10200|CEP2_HHV11",1,8,"UP000009294",373
"1545","sp|P10200|CEP2_HHV11",2,17,"UP000009294",373
"1546","sp|P10200|CEP2_HHV11",3,2,"UP000009294",373
"1547","sp|P10201|CVC1_HHV11",1,21,"UP000009294",703
"1548","sp|P10201|CVC1_HHV11",2,27,"UP000009294",703
"1549","sp|P10202|TRX2_HHV11",2,6,"UP000009294",318
"1550","sp|P10204|UL20_HHV11",1,1,"UP000009294",222
"1551","sp|P10204|UL20_HHV11",2,6,"UP000009294",222
"1552","sp|P10205|TEG4_HHV11",2,1,"UP000009294",535
"1553","sp|P10208|UL24_HHV11",2,2,"UP000009294",269
"1554","sp|P10209|CVC2_HHV11",1,31,"UP000009294",580
"1555","sp|P10209|CVC2_HHV11",2,58,"UP000009294",580
"1556","sp|P10210|SCAF_HHV11",1,19,"UP000009294",635
"1557","sp|P10210|SCAF_HHV11",2,25,"UP000009294",635
"1558","sp|P10211|GB_HHV11",0,1,"UP000009294",904
"1559","sp|P10211|GB_HHV11",1,7,"UP000009294",904
"1560","sp|P10211|GB_HHV11",2,46,"UP000009294",904
"1561","sp|P10212|TRM1_HHV11",1,27,"UP000009294",785
"1562","sp|P10212|TRM1_HHV11",2,25,"UP000009294",785
"1563","sp|P10215|NEC1_HHV11",2,5,"UP000009294",306
"1564","sp|P10216|UL32_HHV11",1,4,"UP000009294",596
"1565","sp|P10216|UL32_HHV11",2,13,"UP000009294",596
"1566","sp|P10217|TRM2_HHV11",2,3,"UP000009294",130
"1567","sp|P10217|TRM2_HHV11",3,1,"UP000009294",130
"1568","sp|P10218|NEC2_HHV11",1,1,"UP000009294",275
"1569","sp|P10218|NEC2_HHV11",2,1,"UP000009294",275
"1570","sp|P10219|SCP_HHV11",1,3,"UP000009294",112
"1571","sp|P10219|SCP_HHV11",2,5,"UP000009294",112
"1572","sp|P10220|LTP_HHV11",0,62,"UP000009294",3164
"1573","sp|P10220|LTP_HHV11",1,29,"UP000009294",3164
"1574","sp|P10220|LTP_HHV11",2,73,"UP000009294",3164
"1575","sp|P10220|LTP_HHV11",3,1,"UP000009294",3164
"1576","sp|P10221|ITP_HHV11",1,6,"UP000009294",1123
"1577","sp|P10221|ITP_HHV11",2,50,"UP000009294",1123
"1578","sp|P10221|ITP_HHV11",3,1,"UP000009294",1123
"1579","sp|P10224|RIR2_HHV11",2,1,"UP000009294",340
"1580","sp|P10225|SHUT_HHV11",1,1,"UP000009294",489
"1581","sp|P10225|SHUT_HHV11",2,3,"UP000009294",489
"1582","sp|P10225|SHUT_HHV11",3,1,"UP000009294",489
"1583","sp|P10226|PAP_HHV11",1,2,"UP000009294",488
"1584","sp|P10226|PAP_HHV11",2,5,"UP000009294",488
"1585","sp|P10227|MB43_HHV11",0,2,"UP000009294",417
"1586","sp|P10227|MB43_HHV11",1,13,"UP000009294",417
"1587","sp|P10227|MB43_HHV11",2,21,"UP000009294",417
"1588","sp|P10228|GC_HHV11",0,1,"UP000009294",511
"1589","sp|P10228|GC_HHV11",1,4,"UP000009294",511
"1590","sp|P10228|GC_HHV11",2,24,"UP000009294",511
"1591","sp|P10229|EV45_HHV11",2,2,"UP000009294",172
"1592","sp|P10230|TEG1_HHV11",1,1,"UP000009294",718
"1593","sp|P10230|TEG1_HHV11",2,12,"UP000009294",718
"1594","sp|P10230|TEG1_HHV11",3,1,"UP000009294",718
"1595","sp|P10231|TEG5_HHV11",1,1,"UP000009294",693
"1596","sp|P10231|TEG5_HHV11",2,14,"UP000009294",693
"1597","sp|P10233|VP22_HHV11",1,1,"UP000009294",301
"1598","sp|P10233|VP22_HHV11",2,10,"UP000009294",301
"1599","sp|P10234|DUT_HHV11",1,1,"UP000009294",371
"1600","sp|P10234|DUT_HHV11",2,4,"UP000009294",371
"1601","sp|P10235|TEG7_HHV11",1,1,"UP000009294",244
"1602","sp|P10235|TEG7_HHV11",2,5,"UP000009294",244
"1603","sp|P10236|PRIM_HHV11",1,7,"UP000009294",1058
"1604","sp|P10236|PRIM_HHV11",2,17,"UP000009294",1058
"1605","sp|P10238|ICP27_HHV11",1,12,"UP000009294",512
"1606","sp|P10238|ICP27_HHV11",2,15,"UP000009294",512
"1607","sp|P10239|TEG6_HHV11",2,2,"UP000009294",186
"1608","sp|P10239|TEG6_HHV11",3,1,"UP000009294",186
"1609","sp|P10240|UL56_HHV11",1,7,"UP000009294",234
"1610","sp|P10240|UL56_HHV11",2,4,"UP000009294",234
"1611","sp|P32888|TRX1_HHV11",1,1,"UP000009294",465
"1612","sp|P32888|TRX1_HHV11",2,8,"UP000009294",465
"1613","sp|P68331|GK_HHV11",2,3,"UP000009294",338
"1614","sp|P68331|GK_HHV11",3,1,"UP000009294",338
"1615","sp|Q69091|GD_HHV11",1,3,"UP000009294",394
"1616","sp|Q69091|GD_HHV11",2,14,"UP000009294",394
"1617","sp|P08666|GB_HHV2H",0,1,"UP000001874",904
"1618","sp|P08666|GB_HHV2H",1,20,"UP000001874",904
"1619","sp|P08666|GB_HHV2H",2,37,"UP000001874",904
"1620","sp|P13287|US03_HHV2H",1,3,"UP000001874",481
"1621","sp|P13287|US03_HHV2H",2,21,"UP000001874",481
"1622","sp|P13290|GG_HHV2H",1,5,"UP000001874",699
"1623","sp|P13290|GG_HHV2H",2,10,"UP000001874",699
"1624","sp|P13291|GI_HHV2H",1,4,"UP000001874",372
"1625","sp|P13291|GI_HHV2H",2,11,"UP000001874",372
"1626","sp|P13292|US02_HHV2H",1,1,"UP000001874",291
"1627","sp|P13292|US02_HHV2H",2,10,"UP000001874",291
"1628","sp|P13293|GJ_HHV2H",2,6,"UP000001874",92
"1629","sp|P13293|GJ_HHV2H",3,1,"UP000001874",92
"1630","sp|P13294|CEP3_HHV2H",2,5,"UP000001874",96
"1631","sp|P14345|ICP47_HHV2H",1,1,"UP000001874",86
"1632","sp|P14345|ICP47_HHV2H",2,1,"UP000001874",86
"1633","sp|P22485|GK_HHV2H",1,2,"UP000001874",338
"1634","sp|P22485|GK_HHV2H",2,3,"UP000001874",338
"1635","sp|P28275|UNG_HHV2H",1,1,"UP000001874",255
"1636","sp|P28275|UNG_HHV2H",2,16,"UP000001874",255
"1637","sp|P28276|ICP27_HHV2H",1,10,"UP000001874",512
